person	abstract	name
http://dbpedia.org/resource/Ken_Mason_(footballer)	"""Ken Mason is a former association football player who represented New Zealand at international level. Mason scored on his full All Whites debut in a 5-6 loss to South Africa on 28 June 1947 and ended his international playing career with four A-international caps and one goal to his credit, his final cap an appearance in a 1-4 loss to South Africa on 17 July 1947."""	Ken Mason
http://dbpedia.org/resource/Ken_Mason_(footballer)	"""Ken Mason is a former association football player who represented New Zealand at international level. Mason scored on his full All Whites debut in a 5-6 loss to South Africa on 28 June 1947 and ended his international playing career with four A-international caps and one goal to his credit, his final cap an appearance in a 1-4 loss to South Africa on 17 July 1947."""	Kenneth J Mason
http://dbpedia.org/resource/Ken_Olley	"""Kenneth Olley is a former football (soccer) player who represented New Zealand at international level. Olley played three official A-international matches for New Zealand in 1954, all against trans-Tasman neighbours Australia, the first a 2-1 win on 14 August, followed by consecutive 1-4 losses on 28 August and 4 September respectively."""	Ken Olley
http://dbpedia.org/resource/Ken_Olley	"""Kenneth Olley is a former football (soccer) player who represented New Zealand at international level. Olley played three official A-international matches for New Zealand in 1954, all against trans-Tasman neighbours Australia, the first a 2-1 win on 14 August, followed by consecutive 1-4 losses on 28 August and 4 September respectively."""	Kenneth Olley
http://dbpedia.org/resource/Ken_Rutherford_(cricketer)	"""Kenneth (Ken) Robert Rutherford, MNZM (born 26 October 1965), is a former New Zealand cricketer who enjoyed a ten-year career with the national team, and was captain for a period in the 1990s."""	Ken Rutherford
http://dbpedia.org/resource/Ken_Rutherford_(cricketer)	"""Kenneth (Ken) Robert Rutherford, MNZM (born 26 October 1965), is a former New Zealand cricketer who enjoyed a ten-year career with the national team, and was captain for a period in the 1990s."""	Kenneth Robert Rutherford
http://dbpedia.org/resource/Kennedy_Graham	"""Kennedy Gollan Montrose Graham (born 1946) is a New Zealand politician and Member of Parliament for the Green Party. He has served in the New Zealand Foreign Service for sixteen years, and lectured at the University of Canterbury and Victoria University of Wellington. He is the brother of Doug Graham, a former National Party MP. He is also a great-grandson of Robert Graham, an MP in the 1800s."""	Kennedy Graham
http://dbpedia.org/resource/Kenneth_Keith	"""Sir Kenneth James Keith ONZ KBE QC (born 19 November 1937) is a New Zealand Judge appointed to the International Court of Justice in November 2005. Keith was educated at the Auckland Grammar School and studied Law at the University of Auckland, Victoria University of Wellington, and Harvard Law School. He was a faculty member of Victoria University from 1962 to 1964 and from 1966 to 1991. He served in the New Zealand Department of External Affairs during the early 1960s, and as a member of the United Nations Secretariat from 1968 to 1970. After this, he was Director of the New Zealand Institute of International Affairs and later became President of the New Zealand Law Commission. He was also a member of the Royal Commission on the Electoral System which was key in changing New Zealand's electoral system. In 1993 he was a member of the Working Party on the Reorganisation of the Income Tax Act 1976 which was instrumental in launching a fundamental reform the way New Zealand tax legislation was written. From 1996 to 2003, Keith was a Judge of the Court of Appeal of New Zealand, and was a member of the Judicial Committee of the Privy Council in London. He was subsequently one of the inaugural appointments to the new Supreme Court of New Zealand which replaced the Privy Council. Prior to his appointment to the International Court of Justice, he sat (as required) as a Judge of Appeal in Samoa (since 1982), the Cook Islands (since 1982) and Niue (since 1995), and is Judge of the Supreme Court of Fiji. He has also sat as the Chair of a North American Free Trade Agreement (NAFTA) Tribunal (UPS v Canada)."""	Kenneth Keith
http://dbpedia.org/resource/Kenneth_Keith	"""Sir Kenneth James Keith ONZ KBE QC (born 19 November 1937) is a New Zealand Judge appointed to the International Court of Justice in November 2005. Keith was educated at the Auckland Grammar School and studied Law at the University of Auckland, Victoria University of Wellington, and Harvard Law School. He was a faculty member of Victoria University from 1962 to 1964 and from 1966 to 1991. He served in the New Zealand Department of External Affairs during the early 1960s, and as a member of the United Nations Secretariat from 1968 to 1970. After this, he was Director of the New Zealand Institute of International Affairs and later became President of the New Zealand Law Commission. He was also a member of the Royal Commission on the Electoral System which was key in changing New Zealand's electoral system. In 1993 he was a member of the Working Party on the Reorganisation of the Income Tax Act 1976 which was instrumental in launching a fundamental reform the way New Zealand tax legislation was written. From 1996 to 2003, Keith was a Judge of the Court of Appeal of New Zealand, and was a member of the Judicial Committee of the Privy Council in London. He was subsequently one of the inaugural appointments to the new Supreme Court of New Zealand which replaced the Privy Council. Prior to his appointment to the International Court of Justice, he sat (as required) as a Judge of Appeal in Samoa (since 1982), the Cook Islands (since 1982) and Niue (since 1995), and is Judge of the Supreme Court of Fiji. He has also sat as the Chair of a North American Free Trade Agreement (NAFTA) Tribunal (UPS v Canada)."""	Sir Kenneth Keith
http://dbpedia.org/resource/Kenneth_Young_(composer)	"""Kenneth Young (born 11 November 1955, Invercargill, New Zealand) is a composer, conductor, radio presenter and lecturer in composition, conducting and orchestration at the New Zealand School of Music, Massey University and Victoria University of Wellington. As a composer, Young has had works commissioned by New Zealand and Australian orchestras and arts organisations including the New Zealand Symphony Orchestra, Auckland Philharmonia Orchestra, Tasmanian Symphony Orchestra New Zealand International Arts Festival and Chamber Music New Zealand. He works as a freelance composer and is fully represented by SOUNZ: The Centre for New Zealand Music. In 1976, Young became the principal tuba for the New Zealand Symphony Orchestra and first the orchestra in 1985 becoming Conductor in Residence in 1993. In 2001 resigned from the orchestra to become a full-time conductor, composer and recording artist for orchestras in New Zealand and Australia, as well as engagements in Japan and the United Kingdom. He is well known for his interpretation of Romantic, 20th Century, New Zealand and Australian orchestral repertoire and in 2012 conducted both the winning album, Angel at Ahipara and finalist album, Releasing the Angel, for Best Classical Album at the New Zealand Music Awards. Young has been recorded by EMI, Atoll Records, Continuum, Trust Records, ABC Classics and Naxos and is a frequent presenter on RESOUND, Radio New Zealand Concert introducing and contextualising work from the RNZ archives. In 2004 was awarded the Lilburn Trust Citation in Recognition of Outstanding Services to New Zealand Music."""	Kenneth Young
http://dbpedia.org/resource/Kenny_Cresswell	"""Kenneth ""Kenny"" Grant Cresswell (born 4 June 1958 in New Zealand) is an association football player who represented New Zealand internationally, appearing in all 3 matches of New Zealand's first FIFA World Cup finals appearance."""	Kenneth Grant Cresswell
http://dbpedia.org/resource/Kenny_Cresswell	"""Kenneth ""Kenny"" Grant Cresswell (born 4 June 1958 in New Zealand) is an association football player who represented New Zealand internationally, appearing in all 3 matches of New Zealand's first FIFA World Cup finals appearance."""	Kenny Cresswell
